FlightNumber,Departure,DepartureCode,Arrival,ArrivalCode,Duration,Airline,Aircraft,Category,Price,SeatCapacity,AvailableSeats,DepartureDate,DepartureHour,ArrivalDate,ArrivalHour
GA973,Sydney,SYD,London,LHR,10618,Garuda Indonesia,Boeing 787,Economy,160.19,112,90,2025-04-18,12:34:39,2025-04-18,15:31:37
AI516,London,LHR,New York,JFK,11370,Emirates,Boeing 777,First Class,996.87,113,75,2025-03-16,08:43:24,2025-03-16,11:52:54
GA745,New York,JFK,London,LHR,8153,Garuda Indonesia,Boeing 777,Premium Economy,465.78,137,111,2025-03-19,15:30:17,2025-03-19,17:46:10
SI588,Jakarta,CGK,Tokyo,HND,13436,Emirates,Airbus A320,Business,898.84,100,28,2025-04-23,19:00:46,2025-04-23,22:44:42
QA202,Jakarta,CGK,Tokyo,HND,13934,Emirates,Airbus A380,Premium Economy,370.26,178,112,2025-03-09,21:04:28,2025-03-10,00:56:42
QA604,Dubai,DXB,Madrid,MAD,9919,Qatar Airways,Boeing 737,First Class,904.03,188,140,2025-04-10,01:25:15,2025-04-10,04:10:34
GA596,Dubai,DXB,New York,JFK,9879,Emirates,Boeing 777,First Class,962.15,116,115,2025-05-16,01:58:02,2025-05-16,04:42:41
SI618,New York,JFK,Tokyo,HND,14191,AirAsia,Boeing 787,Business,633.01,108,107,2025-03-30,14:29:53,2025-03-30,18:26:24
AI620,Sydney,SYD,Madrid,MAD,13862,Singapore Airlines,Boeing 787,First Class,964.66,142,87,2025-04-27,06:13:45,2025-04-27,10:04:47
GA889,Dubai,DXB,Jakarta,CGK,12089,Singapore Airlines,Boeing 777,First Class,966.42,173,165,2025-05-24,23:23:28,2025-05-25,02:44:57
GA694,Dubai,DXB,Jakarta,CGK,15630,Garuda Indonesia,Airbus A320,Premium Economy,332.69,178,156,2025-03-25,15:52:45,2025-03-25,20:13:15
QA731,Dubai,DXB,Madrid,MAD,9043,Emirates,Boeing 737,Business,757.69,198,19,2025-03-13,10:48:51,2025-03-13,13:19:34
SI652,New York,JFK,Dubai,DXB,16643,Singapore Airlines,Airbus A320,Premium Economy,373.46,190,49,2025-03-06,16:41:35,2025-03-06,21:18:58
AI882,Jakarta,CGK,Sydney,SYD,13816,Emirates,Airbus A320,Business,665.78,109,43,2025-03-12,22:02:11,2025-03-13,01:52:27
EM917,Sydney,SYD,New York,JFK,12888,Garuda Indonesia,Boeing 777,Business,697.13,196,138,2025-04-24,20:47:31,2025-04-25,00:22:19
SI858,Tokyo,HND,New York,JFK,14245,Qatar Airways,Boeing 737,First Class,927.25,130,105,2025-04-12,02:59:21,2025-04-12,06:56:46
SI960,Sydney,SYD,Tokyo,HND,13081,Garuda Indonesia,Boeing 787,Business,832.48,106,19,2025-04-13,23:42:35,2025-04-14,03:20:36
QA291,Madrid,MAD,London,LHR,10730,Qatar Airways,Airbus A380,First Class,967.55,170,144,2025-06-02,09:57:25,2025-06-02,12:56:15
GA143,London,LHR,Madrid,MAD,16938,Qatar Airways,Boeing 737,Premium Economy,458.35,192,187,2025-03-27,15:48:43,2025-03-27,20:31:01
AI728,Jakarta,CGK,London,LHR,17469,Garuda Indonesia,Boeing 777,Business,772.14,197,14,2025-04-15,03:29:31,2025-04-15,08:20:40
GA225,Jakarta,CGK,Tokyo,HND,10358,Garuda Indonesia,Boeing 737,First Class,907.97,197,65,2025-03-08,03:56:13,2025-03-08,06:48:51
GA945,Jakarta,CGK,New York,JFK,8347,Emirates,Airbus A320,Premium Economy,576.26,174,67,2025-04-02,19:20:38,2025-04-02,21:39:45
EM243,New York,JFK,Jakarta,CGK,10104,Emirates,Boeing 787,Premium Economy,584.93,141,17,2025-04-26,19:45:21,2025-04-26,22:33:45
GA306,Madrid,MAD,London,LHR,16174,AirAsia,Airbus A380,Business,884.11,124,54,2025-04-30,21:13:03,2025-05-01,01:42:37
SI886,Tokyo,HND,London,LHR,11813,Garuda Indonesia,Boeing 777,Business,791.69,179,166,2025-04-11,06:10:31,2025-04-11,09:27:24
SI470,London,LHR,New York,JFK,13407,Singapore Airlines,Boeing 737,Business,794.12,142,117,2025-04-10,20:26:07,2025-04-11,00:09:34
GA800,New York,JFK,Tokyo,HND,11664,Qatar Airways,Boeing 737,Premium Economy,488.42,166,105,2025-03-31,23:10:53,2025-04-01,02:25:17
SI400,New York,JFK,Madrid,MAD,15186,Singapore Airlines,Airbus A320,First Class,960.04,132,58,2025-03-17,20:09:07,2025-03-18,00:22:13
QA460,Sydney,SYD,London,LHR,11684,Emirates,Boeing 737,Business,641.09,190,40,2025-05-12,10:38:19,2025-05-12,13:53:03
EM786,Tokyo,HND,Madrid,MAD,11053,Garuda Indonesia,Boeing 777,Business,849.18,175,41,2025-05-25,10:45:46,2025-05-25,13:49:59
GA880,Sydney,SYD,New York,JFK,17420,Singapore Airlines,Boeing 737,Business,711.86,150,135,2025-05-29,21:48:01,2025-05-30,02:38:21
QA675,New York,JFK,Tokyo,HND,16706,Singapore Airlines,Airbus A320,Premium Economy,432.76,145,13,2025-03-17,23:10:39,2025-03-18,03:49:05
GA645,Jakarta,CGK,New York,JFK,8400,Garuda Indonesia,Boeing 787,Business,629.93,140,46,2025-03-25,18:18:07,2025-03-25,20:38:07
SI649,London,LHR,Jakarta,CGK,15620,AirAsia,Boeing 777,Premium Economy,567.67,126,107,2025-04-24,05:20:16,2025-04-24,09:40:36
AI916,Jakarta,CGK,Dubai,DXB,12233,Qatar Airways,Boeing 737,Business,712.07,168,153,2025-05-12,19:27:47,2025-05-12,22:51:40
AI502,Sydney,SYD,London,LHR,15346,AirAsia,Airbus A320,Economy,288.41,191,123,2025-03-18,16:25:44,2025-03-18,20:41:30
AI952,Dubai,DXB,Jakarta,CGK,7619,Qatar Airways,Boeing 737,First Class,949.24,104,67,2025-04-17,03:33:54,2025-04-17,05:40:53
EM560,London,LHR,Madrid,MAD,13726,Garuda Indonesia,Boeing 777,First Class,997.18,130,26,2025-05-16,11:41:42,2025-05-16,15:30:28
AI333,Jakarta,CGK,Madrid,MAD,14926,AirAsia,Boeing 777,Business,875.15,168,120,2025-04-04,20:44:00,2025-04-05,00:52:46
AI260,Dubai,DXB,Madrid,MAD,8996,Singapore Airlines,Boeing 737,Economy,291.73,142,133,2025-05-14,03:50:08,2025-05-14,06:20:04
QA599,Tokyo,HND,New York,JFK,14235,Garuda Indonesia,Boeing 737,Business,842.27,174,153,2025-04-27,10:15:16,2025-04-27,14:12:31
SI479,Tokyo,HND,London,LHR,7921,Emirates,Boeing 737,Premium Economy,407.98,101,72,2025-04-28,23:04:51,2025-04-29,01:16:52
GA584,Dubai,DXB,Tokyo,HND,8172,Qatar Airways,Airbus A380,Business,715.09,194,187,2025-04-11,15:36:26,2025-04-11,17:52:38
QA178,Jakarta,CGK,Dubai,DXB,11691,AirAsia,Airbus A320,Business,689.94,192,53,2025-03-09,05:16:06,2025-03-09,08:30:57
SI541,Tokyo,HND,Dubai,DXB,16251,Singapore Airlines,Airbus A380,Premium Economy,334.57,112,47,2025-05-28,15:42:56,2025-05-28,20:13:47
AI820,Jakarta,CGK,New York,JFK,7774,Emirates,Airbus A320,Business,813.82,140,48,2025-04-27,21:08:17,2025-04-27,23:17:51
GA272,Jakarta,CGK,Madrid,MAD,10678,AirAsia,Airbus A320,Economy,178.27,169,164,2025-03-28,19:40:40,2025-03-28,22:38:38
EM643,New York,JFK,Tokyo,HND,12456,Garuda Indonesia,Airbus A380,Business,779.6,129,99,2025-05-08,22:34:28,2025-05-09,02:02:04
SI308,Madrid,MAD,Sydney,SYD,11692,Singapore Airlines,Boeing 737,Economy,274.05,108,58,2025-05-31,02:17:24,2025-05-31,05:32:16
EM841,Sydney,SYD,Jakarta,CGK,15092,Qatar Airways,Airbus A320,Premium Economy,522.01,106,54,2025-03-16,07:54:47,2025-03-16,12:06:19
QA439,Madrid,MAD,Jakarta,CGK,11578,Garuda Indonesia,Airbus A320,Economy,111.1,109,97,2025-05-20,04:42:37,2025-05-20,07:55:35
QA278,London,LHR,Dubai,DXB,11809,Emirates,Airbus A380,Business,882.82,139,39,2025-04-07,08:26:27,2025-04-07,11:43:16
EM416,London,LHR,Sydney,SYD,13690,Singapore Airlines,Boeing 787,Premium Economy,456.74,100,82,2025-04-02,14:22:22,2025-04-02,18:10:32
SI129,New York,JFK,Jakarta,CGK,13272,Emirates,Boeing 787,Premium Economy,468.8,163,155,2025-05-23,01:16:01,2025-05-23,04:57:13
QA606,Madrid,MAD,Dubai,DXB,7842,Garuda Indonesia,Airbus A320,Premium Economy,541.69,187,13,2025-04-01,21:30:27,2025-04-01,23:41:09
AI231,Jakarta,CGK,Sydney,SYD,17006,Singapore Airlines,Boeing 737,Business,660.26,184,146,2025-04-22,06:10:30,2025-04-22,10:53:56
AI800,London,LHR,New York,JFK,10384,AirAsia,Airbus A380,Economy,249.47,179,47,2025-04-18,00:10:55,2025-04-18,03:03:59
GA427,Jakarta,CGK,Sydney,SYD,16351,Singapore Airlines,Boeing 777,First Class,983.36,176,27,2025-05-03,12:52:10,2025-05-03,17:24:41
AI171,London,LHR,Madrid,MAD,17313,AirAsia,Airbus A320,Premium Economy,585.03,159,107,2025-05-05,10:45:21,2025-05-05,15:33:54
AI212,New York,JFK,Madrid,MAD,15548,Qatar Airways,Airbus A380,Business,864.43,162,36,2025-05-16,15:35:34,2025-05-16,19:54:42
SI802,Sydney,SYD,Jakarta,CGK,9207,Emirates,Boeing 737,Economy,273.1,120,67,2025-04-09,08:19:01,2025-04-09,10:52:28
AI151,New York,JFK,London,LHR,11835,Garuda Indonesia,Airbus A320,Business,870.75,184,14,2025-03-31,12:17:00,2025-03-31,15:34:15
EM659,Dubai,DXB,New York,JFK,16091,Qatar Airways,Boeing 787,Business,621.08,167,14,2025-03-26,22:05:15,2025-03-27,02:33:26
GA801,London,LHR,Madrid,MAD,10840,Qatar Airways,Airbus A320,Business,886.91,126,97,2025-05-28,01:39:01,2025-05-28,04:39:41
AI534,Madrid,MAD,Jakarta,CGK,15653,Singapore Airlines,Airbus A320,Economy,203.07,132,102,2025-03-31,08:00:13,2025-03-31,12:21:06
EM985,Tokyo,HND,Dubai,DXB,14842,Garuda Indonesia,Airbus A320,Premium Economy,395.92,155,93,2025-04-24,23:32:49,2025-04-25,03:40:11
QA226,Dubai,DXB,Tokyo,HND,15502,Garuda Indonesia,Boeing 787,Premium Economy,364.87,193,180,2025-03-08,23:04:53,2025-03-09,03:23:15
SI572,Dubai,DXB,Madrid,MAD,13865,Garuda Indonesia,Boeing 777,First Class,996.32,112,16,2025-04-02,01:31:23,2025-04-02,05:22:28
EM361,Sydney,SYD,Dubai,DXB,15215,Singapore Airlines,Boeing 777,Business,785.98,125,13,2025-03-11,11:52:41,2025-03-11,16:06:16
EM919,Tokyo,HND,Jakarta,CGK,8205,Singapore Airlines,Boeing 787,Premium Economy,329.58,185,103,2025-05-22,10:47:10,2025-05-22,13:03:55
GA340,Madrid,MAD,New York,JFK,8944,AirAsia,Airbus A320,Economy,129.85,192,107,2025-03-10,04:10:09,2025-03-10,06:39:13
QA471,Sydney,SYD,Madrid,MAD,12811,Emirates,Airbus A380,First Class,986.3,164,16,2025-05-16,13:29:35,2025-05-16,17:03:06
AI113,Sydney,SYD,Madrid,MAD,12963,Garuda Indonesia,Airbus A380,Premium Economy,498.11,197,125,2025-03-26,00:59:02,2025-03-26,04:35:05
AI736,Sydney,SYD,Madrid,MAD,15157,Qatar Airways,Airbus A320,First Class,902.78,123,27,2025-03-21,17:24:26,2025-03-21,21:37:03
SI874,New York,JFK,Tokyo,HND,10625,Garuda Indonesia,Boeing 737,Premium Economy,568.09,124,93,2025-05-01,03:33:13,2025-05-01,06:30:18
GA507,Madrid,MAD,Sydney,SYD,10130,Qatar Airways,Boeing 777,Business,726.9,186,136,2025-05-05,11:04:41,2025-05-05,13:53:31
AI787,Madrid,MAD,Jakarta,CGK,9177,Singapore Airlines,Boeing 777,First Class,905.7,165,10,2025-03-11,08:04:29,2025-03-11,10:37:26
SI829,Dubai,DXB,Tokyo,HND,10978,AirAsia,Boeing 737,First Class,974.56,200,28,2025-04-19,22:11:54,2025-04-20,01:14:52
GA913,Dubai,DXB,Jakarta,CGK,15172,AirAsia,Boeing 777,Premium Economy,592.2,138,90,2025-05-14,00:27:02,2025-05-14,04:39:54
SI574,Dubai,DXB,New York,JFK,10152,Emirates,Boeing 787,Premium Economy,358.85,116,96,2025-05-28,06:38:52,2025-05-28,09:28:04
AI434,Dubai,DXB,Jakarta,CGK,14862,Qatar Airways,Airbus A380,First Class,975.11,177,116,2025-05-23,09:02:25,2025-05-23,13:10:07
GA559,London,LHR,Dubai,DXB,8538,Qatar Airways,Boeing 737,Premium Economy,409.89,163,127,2025-05-01,20:44:43,2025-05-01,23:07:01
QA137,Jakarta,CGK,Dubai,DXB,8581,Singapore Airlines,Airbus A380,Economy,290.76,160,13,2025-03-28,05:22:06,2025-03-28,07:45:07
AI925,Tokyo,HND,London,LHR,15449,Qatar Airways,Boeing 787,Premium Economy,311.02,160,153,2025-05-10,00:39:51,2025-05-10,04:57:20
GA921,London,LHR,New York,JFK,11133,Singapore Airlines,Boeing 787,Premium Economy,325.86,103,48,2025-03-11,15:24:49,2025-03-11,18:30:22
AI277,London,LHR,Dubai,DXB,9643,Emirates,Boeing 787,First Class,953.11,154,28,2025-05-24,02:44:52,2025-05-24,05:25:35
SI321,New York,JFK,Madrid,MAD,14307,Emirates,Airbus A320,Economy,263.51,103,89,2025-05-16,02:56:15,2025-05-16,06:54:42
QA455,Madrid,MAD,London,LHR,12243,Garuda Indonesia,Boeing 787,Business,806.91,170,64,2025-03-23,12:03:13,2025-03-23,15:27:16
AI463,Madrid,MAD,New York,JFK,17920,Garuda Indonesia,Boeing 777,Economy,229.58,177,132,2025-05-08,20:16:29,2025-05-09,01:15:09
AI940,Madrid,MAD,Sydney,SYD,14465,Qatar Airways,Boeing 787,Business,786.46,182,70,2025-04-20,22:53:25,2025-04-21,02:54:30
QA335,Jakarta,CGK,New York,JFK,15527,Garuda Indonesia,Airbus A320,First Class,927.01,188,77,2025-06-01,21:09:55,2025-06-02,01:28:42
QA519,New York,JFK,Tokyo,HND,17732,Emirates,Airbus A320,Economy,125.95,110,15,2025-04-17,01:20:26,2025-04-17,06:15:58
AI273,Dubai,DXB,Jakarta,CGK,8067,Qatar Airways,Airbus A320,Business,706.15,119,28,2025-04-02,20:32:46,2025-04-02,22:47:13
SI317,Jakarta,CGK,New York,JFK,10743,Emirates,Boeing 737,Economy,142.31,164,34,2025-05-22,21:21:43,2025-05-23,00:20:46
EM248,Tokyo,HND,New York,JFK,14985,Qatar Airways,Boeing 777,Premium Economy,506.1,185,63,2025-05-01,19:42:42,2025-05-01,23:52:27
QA298,New York,JFK,Sydney,SYD,7784,AirAsia,Airbus A380,Premium Economy,397.28,145,72,2025-03-29,23:28:09,2025-03-30,01:37:53
EM247,New York,JFK,London,LHR,15731,Singapore Airlines,Boeing 737,Premium Economy,431.81,110,83,2025-04-27,20:40:04,2025-04-28,01:02:15
QA432,Tokyo,HND,Madrid,MAD,16713,AirAsia,Airbus A380,Business,657.68,140,11,2025-05-01,20:21:09,2025-05-02,00:59:42
EM920,Dubai,DXB,New York,JFK,8085,Emirates,Boeing 787,Premium Economy,478.3,199,54,2025-04-30,14:46:48,2025-04-30,17:01:33
SI711,London,LHR,Madrid,MAD,8754,Qatar Airways,Airbus A380,Economy,214.29,104,101,2025-05-20,03:46:35,2025-05-20,06:12:29
GA903,Jakarta,CGK,Sydney,SYD,7421,Emirates,Boeing 787,Premium Economy,442.95,138,91,2025-05-22,22:12:26,2025-05-23,00:16:07
EM741,Dubai,DXB,Sydney,SYD,14706,Qatar Airways,Airbus A380,Economy,126.98,110,93,2025-04-16,15:40:30,2025-04-16,19:45:36
GA598,Tokyo,HND,London,LHR,11815,Qatar Airways,Boeing 777,Business,744.08,171,94,2025-04-02,23:53:27,2025-04-03,03:10:22
QA231,New York,JFK,Jakarta,CGK,8209,AirAsia,Boeing 777,Premium Economy,541.65,138,28,2025-03-08,23:39:45,2025-03-09,01:56:34
EM154,Tokyo,HND,Sydney,SYD,7668,Qatar Airways,Boeing 737,Premium Economy,543.51,191,159,2025-05-10,07:31:03,2025-05-10,09:38:51
QA772,Sydney,SYD,Jakarta,CGK,7750,AirAsia,Boeing 787,Business,767.6,131,35,2025-03-15,19:38:24,2025-03-15,21:47:34
AI959,New York,JFK,Sydney,SYD,11426,AirAsia,Airbus A320,First Class,962.32,122,48,2025-05-25,13:42:00,2025-05-25,16:52:26
SI348,Madrid,MAD,New York,JFK,13770,Emirates,Boeing 737,Economy,219.36,141,82,2025-06-03,06:50:18,2025-06-03,10:39:48
GA493,London,LHR,Tokyo,HND,12599,Singapore Airlines,Boeing 737,First Class,986.48,169,86,2025-04-13,12:26:59,2025-04-13,15:56:58
QA491,Tokyo,HND,Sydney,SYD,12119,AirAsia,Airbus A320,Premium Economy,383.76,191,13,2025-03-25,14:11:52,2025-03-25,17:33:51
EM580,Tokyo,HND,Dubai,DXB,11435,Emirates,Boeing 787,Business,779.44,187,148,2025-03-26,15:56:32,2025-03-26,19:07:07
AI195,Madrid,MAD,Tokyo,HND,9477,Singapore Airlines,Boeing 787,First Class,967.13,172,47,2025-04-22,06:10:52,2025-04-22,08:48:49
AI349,Jakarta,CGK,Dubai,DXB,13234,Qatar Airways,Boeing 777,First Class,908.74,151,129,2025-05-27,20:09:53,2025-05-27,23:50:27
GA704,London,LHR,Sydney,SYD,10143,AirAsia,Airbus A320,Economy,106.3,183,181,2025-04-16,11:05:07,2025-04-16,13:54:10
GA243,New York,JFK,Jakarta,CGK,11130,Singapore Airlines,Boeing 777,Premium Economy,496.19,108,69,2025-04-27,02:41:18,2025-04-27,05:46:48
SI408,Tokyo,HND,Jakarta,CGK,10953,Emirates,Boeing 737,First Class,935.58,101,59,2025-05-04,01:17:31,2025-05-04,04:20:04
SI112,Jakarta,CGK,Dubai,DXB,14575,Qatar Airways,Boeing 787,Premium Economy,576.65,107,29,2025-04-06,09:22:58,2025-04-06,13:25:53
SI953,New York,JFK,Tokyo,HND,12064,Emirates,Boeing 777,Premium Economy,544.01,157,145,2025-05-09,17:15:49,2025-05-09,20:36:53
AI508,Jakarta,CGK,Sydney,SYD,9069,AirAsia,Boeing 777,First Class,947.66,155,104,2025-03-06,00:57:13,2025-03-06,03:28:22
GA417,London,LHR,Sydney,SYD,13183,AirAsia,Airbus A320,Business,750.52,134,132,2025-04-26,20:38:24,2025-04-27,00:18:07
EM545,Tokyo,HND,Madrid,MAD,10328,Garuda Indonesia,Airbus A380,Economy,261.46,179,97,2025-04-04,19:55:57,2025-04-04,22:48:05
SI831,Madrid,MAD,Sydney,SYD,7452,AirAsia,Boeing 737,Economy,125.87,129,70,2025-05-09,00:06:41,2025-05-09,02:10:53
SI504,New York,JFK,Jakarta,CGK,17068,AirAsia,Airbus A320,Economy,200.16,195,96,2025-04-14,12:24:37,2025-04-14,17:09:05
SI326,Dubai,DXB,New York,JFK,13754,Garuda Indonesia,Boeing 787,First Class,954.2,153,56,2025-03-29,09:53:58,2025-03-29,13:43:12
SI617,Dubai,DXB,Tokyo,HND,17777,Emirates,Airbus A380,First Class,943.69,158,25,2025-03-29,21:18:54,2025-03-30,02:15:11
AI261,Jakarta,CGK,Sydney,SYD,14351,Garuda Indonesia,Boeing 777,Premium Economy,397.82,150,47,2025-04-13,05:38:30,2025-04-13,09:37:41
QA814,New York,JFK,Madrid,MAD,11954,Garuda Indonesia,Boeing 787,First Class,915.9,187,117,2025-05-02,14:43:08,2025-05-02,18:02:22
AI470,New York,JFK,Tokyo,HND,12263,Qatar Airways,Boeing 787,Business,627.3,140,14,2025-05-29,14:15:06,2025-05-29,17:39:29
EM642,New York,JFK,Dubai,DXB,16250,Singapore Airlines,Airbus A320,Premium Economy,512.18,181,152,2025-05-05,18:39:57,2025-05-05,23:10:47
QA882,New York,JFK,Dubai,DXB,13391,Emirates,Boeing 787,Economy,223.1,121,62,2025-04-07,21:40:11,2025-04-08,01:23:22
AI464,New York,JFK,Sydney,SYD,9322,Singapore Airlines,Boeing 777,Business,791.39,191,185,2025-05-30,20:52:39,2025-05-30,23:28:01
QA420,London,LHR,New York,JFK,10450,AirAsia,Boeing 737,First Class,902.18,109,22,2025-03-30,01:25:44,2025-03-30,04:19:54
EM892,Dubai,DXB,Sydney,SYD,7919,AirAsia,Airbus A380,Premium Economy,325.99,138,69,2025-05-31,08:39:05,2025-05-31,10:51:04
SI506,London,LHR,Tokyo,HND,14540,Qatar Airways,Airbus A380,First Class,957.51,122,97,2025-03-23,16:02:09,2025-03-23,20:04:29
EM540,Dubai,DXB,Madrid,MAD,15558,Singapore Airlines,Airbus A320,Economy,198.79,156,104,2025-05-12,02:25:44,2025-05-12,06:45:02
AI135,Jakarta,CGK,London,LHR,10023,Singapore Airlines,Boeing 737,First Class,969.86,144,119,2025-05-18,13:13:11,2025-05-18,16:00:14
SI654,London,LHR,New York,JFK,15547,AirAsia,Boeing 787,Economy,157.05,168,123,2025-05-28,01:11:28,2025-05-28,05:30:35
SI335,Dubai,DXB,Madrid,MAD,10564,Singapore Airlines,Airbus A320,Economy,238.46,195,13,2025-04-02,22:45:10,2025-04-03,01:41:14
AI229,Madrid,MAD,Sydney,SYD,12895,Singapore Airlines,Boeing 777,First Class,919.14,200,21,2025-03-30,23:00:31,2025-03-31,02:35:26
AI122,Sydney,SYD,Madrid,MAD,8053,Emirates,Boeing 737,Premium Economy,437.72,150,135,2025-03-06,17:40:27,2025-03-06,19:54:40
EM575,New York,JFK,Dubai,DXB,12113,Qatar Airways,Boeing 787,Premium Economy,504.37,183,140,2025-05-25,16:53:31,2025-05-25,20:15:24
QA121,Jakarta,CGK,Madrid,MAD,16343,Emirates,Airbus A380,Premium Economy,513.91,121,43,2025-04-10,07:31:26,2025-04-10,12:03:49
SI678,New York,JFK,Jakarta,CGK,17289,AirAsia,Boeing 777,First Class,942.93,127,14,2025-05-18,09:20:00,2025-05-18,14:08:09
SI103,London,LHR,Madrid,MAD,7807,Garuda Indonesia,Boeing 787,First Class,965.48,151,124,2025-05-05,17:58:31,2025-05-05,20:08:38
QA339,New York,JFK,London,LHR,16154,AirAsia,Boeing 737,Economy,150.38,196,75,2025-05-29,07:00:03,2025-05-29,11:29:17
QA889,Jakarta,CGK,Madrid,MAD,8136,Singapore Airlines,Airbus A320,Economy,284.86,120,28,2025-03-11,10:02:26,2025-03-11,12:18:02
AI846,New York,JFK,Sydney,SYD,15654,Garuda Indonesia,Boeing 777,First Class,969.27,131,29,2025-05-23,19:23:41,2025-05-23,23:44:35
AI345,Dubai,DXB,Sydney,SYD,9119,Singapore Airlines,Airbus A380,Economy,199.92,122,14,2025-05-17,05:08:25,2025-05-17,07:40:24
GA610,Jakarta,CGK,Sydney,SYD,11147,Garuda Indonesia,Boeing 777,First Class,933.34,184,61,2025-03-15,02:47:22,2025-03-15,05:53:09
EM136,Sydney,SYD,Madrid,MAD,16350,Garuda Indonesia,Boeing 787,Business,705.87,103,60,2025-03-20,19:23:20,2025-03-20,23:55:50
GA273,New York,JFK,Jakarta,CGK,12319,Qatar Airways,Boeing 777,Economy,176.22,124,105,2025-05-26,23:46:26,2025-05-27,03:11:45
SI218,Jakarta,CGK,Tokyo,HND,10852,Qatar Airways,Airbus A380,Premium Economy,414.03,167,81,2025-05-26,03:50:45,2025-05-26,06:51:37
QA755,Jakarta,CGK,Tokyo,HND,16318,Emirates,Airbus A380,First Class,975.99,195,64,2025-03-07,16:15:32,2025-03-07,20:47:30
SI664,Dubai,DXB,Tokyo,HND,12703,Emirates,Boeing 737,First Class,981.18,114,74,2025-04-15,17:31:20,2025-04-15,21:03:03
SI846,Tokyo,HND,Jakarta,CGK,17486,Singapore Airlines,Airbus A380,Premium Economy,584.32,186,159,2025-04-09,15:01:43,2025-04-09,19:53:09
QA142,Tokyo,HND,New York,JFK,11025,Qatar Airways,Boeing 777,First Class,964.15,190,80,2025-04-06,06:47:40,2025-04-06,09:51:25
QA155,New York,JFK,Sydney,SYD,16146,Qatar Airways,Airbus A320,Premium Economy,542.66,153,146,2025-03-26,14:23:09,2025-03-26,18:52:15
AI480,Tokyo,HND,Sydney,SYD,17113,Qatar Airways,Boeing 737,Economy,230.25,149,35,2025-04-12,18:16:23,2025-04-12,23:01:36
EM807,London,LHR,Tokyo,HND,15098,Singapore Airlines,Boeing 787,Premium Economy,433.72,126,114,2025-03-15,20:55:06,2025-03-16,01:06:44
EM240,London,LHR,New York,JFK,14370,Garuda Indonesia,Airbus A320,Premium Economy,392.42,118,48,2025-03-13,21:33:16,2025-03-14,01:32:46
SI647,Madrid,MAD,Jakarta,CGK,8826,AirAsia,Boeing 777,Economy,291.41,137,114,2025-05-30,00:32:26,2025-05-30,02:59:32
AI430,Madrid,MAD,Dubai,DXB,7455,Singapore Airlines,Boeing 787,Economy,190.09,147,94,2025-03-07,11:20:36,2025-03-07,13:24:51
QA603,Madrid,MAD,New York,JFK,14338,Emirates,Boeing 737,Economy,255.62,130,75,2025-04-24,21:13:44,2025-04-25,01:12:42
QA310,Madrid,MAD,London,LHR,7834,Emirates,Airbus A380,Premium Economy,432.78,146,98,2025-04-15,10:24:37,2025-04-15,12:35:11
EM668,Tokyo,HND,London,LHR,10613,AirAsia,Airbus A320,Economy,168.08,135,47,2025-05-06,08:38:14,2025-05-06,11:35:07
SI353,Tokyo,HND,Madrid,MAD,15521,Qatar Airways,Airbus A320,Business,743.34,179,30,2025-03-07,02:13:11,2025-03-07,06:31:52
AI675,Sydney,SYD,London,LHR,15760,Garuda Indonesia,Boeing 777,Premium Economy,398.5,169,29,2025-05-28,00:07:05,2025-05-28,04:29:45
GA564,Madrid,MAD,Sydney,SYD,8893,Garuda Indonesia,Boeing 737,Business,768.67,175,58,2025-04-27,19:12:52,2025-04-27,21:41:05
GA683,Tokyo,HND,Jakarta,CGK,14009,Garuda Indonesia,Boeing 737,Economy,181.64,184,182,2025-05-05,16:56:23,2025-05-05,20:49:52
EM671,Jakarta,CGK,New York,JFK,12217,Qatar Airways,Boeing 787,Economy,153.02,193,149,2025-04-20,06:14:00,2025-04-20,09:37:37
SI185,Jakarta,CGK,Madrid,MAD,9940,Singapore Airlines,Boeing 787,Economy,272.38,180,20,2025-03-28,02:27:39,2025-03-28,05:13:19
QA906,Madrid,MAD,London,LHR,17086,Qatar Airways,Airbus A320,Economy,139.37,120,59,2025-05-31,04:19:14,2025-05-31,09:04:00
EM239,Tokyo,HND,Madrid,MAD,13764,Garuda Indonesia,Airbus A320,First Class,998.76,190,125,2025-05-15,14:34:10,2025-05-15,18:23:34
QA577,New York,JFK,Tokyo,HND,8295,Singapore Airlines,Boeing 737,Premium Economy,311.6,136,134,2025-05-06,19:41:51,2025-05-06,22:00:06
AI779,Tokyo,HND,London,LHR,12766,Emirates,Boeing 737,Economy,224.05,120,106,2025-05-02,06:53:58,2025-05-02,10:26:44
QA775,Dubai,DXB,Madrid,MAD,16303,Garuda Indonesia,Airbus A380,First Class,911.28,135,93,2025-04-06,21:06:21,2025-04-07,01:38:04
AI541,Tokyo,HND,Madrid,MAD,11306,Qatar Airways,Boeing 777,First Class,917.17,113,17,2025-04-10,06:30:51,2025-04-10,09:39:17
EM802,New York,JFK,Sydney,SYD,9978,Singapore Airlines,Boeing 787,Premium Economy,507.7,188,52,2025-03-26,02:04:58,2025-03-26,04:51:16
EM848,Sydney,SYD,New York,JFK,7544,Singapore Airlines,Airbus A380,Business,731.2,151,41,2025-05-14,21:40:14,2025-05-14,23:45:58
AI838,London,LHR,New York,JFK,11364,Singapore Airlines,Boeing 777,Premium Economy,582.55,138,102,2025-04-13,20:43:40,2025-04-13,23:53:04
